index	text	labels	sentiment	review_len
6499	could the whole plan here have been to produce something that makes fatal attraction look like a classic by comparison ? that's the only sane rationale i can think of for swimfan's existence .	0	negative	34
6459	for all its surface frenzy , high crimes should be charged with loitering -- so much on view , so little to offer .	0	negative	24
2324	. . . a solid , well-formed satire .	1	positive	9
2490	the movie is brilliant , really . it is philosophy , illustrated through everyday events .	1	positive	16
1367	although the level of the comedy declines as the movie proceeds , there's no denying the fun of watching de niro and crystal having fun .	1	positive	26
41	the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .	1	positive	35
7246	i kept wishing i was watching a documentary about the wartime navajos and what they accomplished instead of all this specious hollywood hoo-ha .	0	negative	24
1628	others , more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge' , or more willing to see with their own eyes , will find morrison's iconoclastic uses of technology to be liberating .	1	positive	40
1214	a film about a young man finding god that is accessible and touching to the marrow .	1	positive	17
8312	a supernatural mystery that doesn't know whether it wants to be a suspenseful horror movie or a weepy melodrama . it ends up being neither , and fails at both endeavors .	0	negative	32
1065	enigma is well-made , but it's just too dry and too placid .	0	negative	13
1169	the best film about baseball to hit theaters since field of dreams .	1	positive	13
6916	well-shot but badly written tale set in a future ravaged by dragons .	0	negative	13
3283	it's the brilliant surfing photography bringing you right inside the massive waves that lifts blue crush into one of the summer's most pleasurable movies .	1	positive	25
2246	one of the finest , most humane and important holocaust movies ever made .	1	positive	14
6215	another in-your-face wallow in the lower depths made by people who have never sung those blues .	0	negative	17
1442	the most compelling wiseman epic of recent years .	1	positive	9
252	i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .	1	positive	31
4553	the inherent limitations of using a video game as the source material movie are once again made all too clear in this schlocky horror/action hybrid .	0	negative	26
5662	the fetid underbelly of fame has never looked uglier .	0	negative	10
7557	schaefer's . . . determination to inject farcical raunch . . . drowns out the promise of the romantic angle .	0	negative	21
3822	amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than barbershop .	1	positive	33
6016	not since freddy got fingered has a major release been so painful to sit through .	0	negative	16
2250	shattering , devastating documentary on two maladjusted teens in a downward narcotized spiral . extraordinary debut from josh koury .	1	positive	20
1423	pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins .	1	positive	32
4545	it's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .	0	negative	23
500	an inuit masterpiece that will give you goosebumps as its uncanny tale of love , communal discord , and justice unfolds .	1	positive	22
5377	there's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination .	0	negative	24
3199	chicago pode até ser um filme divertido e cativante ( como é ) , mas acaba representando um passo que vai na direção contrária à evolução dos musicais .	1	positive	29
6970	the situations and jokes are as predictable and as lowbrow as the endless pratfalls the boys take in their high heels .	0	negative	22
2289	a delightful little film that revels in its own simplicity , mostly martha will leave you with a smile on your face and a grumble in your stomach .	1	positive	29
6689	begins as a promising meditation on one of america's most durable obsessions but winds up as a slender cinematic stunt .	0	negative	21
5712	. . . a hokey piece of nonsense that tries too hard to be emotional .	0	negative	16
2582	not a bad choice here , assuming that . . . the air-conditioning in the theater is working properly .	1	positive	20
3351	there's nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that's packed with just as much intelligence as action .	1	positive	28
5595	. . . will always be remembered for the 9-11 terrorist attacks . after seeing the film , i can tell you that there's no other reason why anyone should bother remembering it .	0	negative	34
7025	for all of the contemporary post-colonialist consciousness that kapur tries to bring to the four feathers , the oddest thing about the movie is how it winds up affirming the same damn moldy values the material has always held dear .	0	negative	41
6472	the movie feels like it's going to be great , and it carries on feeling that way for a long time , but takeoff just never happens .	0	negative	28
3300	although the subject matter may still be too close to recent national events , the film works - mostly due to its superior cast of characters .	1	positive	27
1460	[a]n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s .	1	positive	20
6807	when a film is created solely because it's a marketable product , soulless and ugly movies like this are the result . let your silly childhood nostalgia slumber unmolested .	0	negative	30
516	what a dumb , fun , curiously adolescent movie this is .	1	positive	12
3360	a very good film sits in the place where a masterpiece should be .	1	positive	14
7204	i spy is an embarrassment , a monotonous , disjointed jumble of borrowed plot points and situations . it's as flat as an open can of pop left sitting in the sun .	0	negative	33
1039	a film that plays things so nice 'n safe as to often play like a milquetoast movie of the week blown up for the big screen .	0	negative	27
7821	the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .	0	negative	23
4740	tries to work in the same vein as the brilliance of animal house but instead comes closer to the failure of the third revenge of the nerds sequel .	0	negative	29
7117	every so often a movie comes along that confirms one's worse fears about civilization as we know it . the new guy is one of them .	0	negative	27
6862	never again swings between false sentiment and unfunny madcap comedy and , along the way , expects the audience to invest in the central relationship as some kind of marriage of true minds .	0	negative	34
7867	less a heartfelt appeal for the handicapped than a nice belgian waffle .	0	negative	13
3214	a moving and stark reminder that the casualties of war reach much further than we imagine .	1	positive	17
3964	a fascinating case study of flower-power liberation -- and the price that was paid for it .	1	positive	17
298	this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences .	1	positive	18
5213	after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot .	0	negative	30
7848	the movie wavers between hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial .	0	negative	20
2467	if you can get past the taboo subject matter , it will be well worth your time .	1	positive	18
755	a recent favourite at sundance , this white-trash satire will inspire the affection of even those unlucky people who never owned a cassette of def leppard's pyromania .	1	positive	28
7438	just entertaining enough not to hate , too mediocre to love .	0	negative	12
3571	from a deceptively simple premise , this deeply moving french drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .	1	positive	33
5786	thekids will probably stay amused at the kaleidoscope of big , colorful characters . mom and dad can catch some quality naptime along the way .	0	negative	26
568	[gai] comes closer to any actress i can remember to personifying independence in its purest and , yes , most intimidating form .	1	positive	23
7488	kicks off with an inauspicious premise , mopes through a dreary tract of virtually plotless meanderings and then ends with a whimper .	0	negative	23
3390	even though it's common knowledge that park and his founding partner , yong kang , lost kozmo in the end , you can't help but get caught up in the thrill of the company's astonishing growth .	1	positive	37
2360	the overall effect is awe and affection -- and a strange urge to get on a board and , uh , shred , dude .	1	positive	25
645	it's an example of sophisticated , challenging filmmaking that stands , despite its noticeable lack of emotional heft , in welcome contrast to the indulgent dead-end experimentation of the director's previous full frontal .	1	positive	34
8030	five screenwriters are credited with the cliché-laden screenplay ; it seems as if each watered down the version of the one before .	0	negative	23
5600	although . . . visually striking and slickly staged , it's also cold , grey , antiseptic and emotionally desiccated .	0	negative	21
4708	absurdities and clichés accumulate like lint in a fat man's navel .	0	negative	12
4452	it gets bogged down by hit-and-miss topical humour before getting to the truly good stuff .	0	negative	16
1322	ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid .	1	positive	34
240	while the story does seem pretty unbelievable at times , it's awfully entertaining to watch .	1	positive	16
3121	the story is a rather simplistic one : grief drives her , love drives him , and a second chance to find love in the most unlikely place - it struck a chord in me .	1	positive	36
3140	daughter from danang sticks with its subjects a little longer and tells a deeper story	1	positive	15
5055	the film's lack of personality permeates all its aspects  from the tv movie-esque , affected child acting to the dullest irish pub scenes ever filmed .	0	negative	27
3759	tres greek writer and star nia vardalos has crafted here a worldly-wise and very funny script .	1	positive	17
1221	a subtle and well-crafted ( for the most part ) chiller .	1	positive	12
4274	all the more disquieting for its relatively gore-free allusions to the serial murders , but it falls down in its attempts to humanize its subject .	0	negative	26
4679	yes , i have given this movie a rating of zero . but fans of the show should not consider this a diss . consider it 'perfection . '	0	negative	29
612	it has the right approach and the right opening premise , but it lacks the zest and it goes for a plot twist instead of trusting the material .	0	negative	29
5401	overall , it's a pretty mediocre family film .	0	negative	9
6901	what you get with empire is a movie you've seen many times before , repackaged as new material because there is a latino in the lead .	0	negative	27
802	más sarcástica , divertida y demencial que su predecesora , es un buen ejemplo de lo que es el cine de entretenimiento puro y sin complejos .	1	positive	27
5566	as immaculate as stuart little 2 is , it could be a lot better if it were , well , more adventurous .	0	negative	23
7870	no such thing is sort of a minimalist beauty and the beast , but in this case the beast should definitely get top billing . robert john burke as the monster horns in and steals the show .	0	negative	38
3400	a live-wire film that never loses its ability to shock and amaze .	1	positive	13
830	once you get into its rhythm . . . the movie becomes a heady experience .	1	positive	16
3355	a thoughtful and surprisingly affecting portrait of a screwed-up man who dared to mess with some powerful people , seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause .	1	positive	36
6500	i didn't laugh at the ongoing efforts of cube , and his skinny buddy mike epps , to make like laurel and hardy 'n the hood .	0	negative	27
3506	"a meatier deeper beginning and/or ending would have easily tipped this film into the "" a "" range , as is , it's a very very strong "" b+ . "" i love the robust middle of this picture ."	1	positive	40
127	run , don't walk , to see this barbed and bracing comedy on the big screen .	1	positive	17
5970	all the amped-up tony hawk-style stunts and thrashing rap-metal can't disguise the fact that , really , we've been here , done that .	0	negative	24
652	it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .	0	negative	21
5537	diaz wears out her welcome in her most charmless performance	0	negative	10
4194	this is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative . mr . scorsese's bravery and integrity in advancing this vision can hardly be underestimated .	1	positive	31
3469	this slight premise . . . works because of the ideal casting of the masterful british actor ian holm as the aged napoleon .	1	positive	24
631	a yarn that respects the marvel version without becoming ensnared by it .	1	positive	13
7861	crossroads feels like a teenybopper ed wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama .	0	negative	22
6951	mckay deflates his piece of puffery with a sour cliche and heavy doses of mean-spiritedness	0	negative	15
2756	the film is a masterpiece of nuance and characterization , marred only by an inexplicable , utterly distracting blunder at the very end .	1	positive	24
199	australian actor/director john polson and award-winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation .	1	positive	23
1280	this flick is about as cool and crowd-pleasing as a documentary can get .	1	positive	14
418	still pretentious and filled with subtext , but entertaining enough at 'face value' to recommend to anyone looking for something different .	1	positive	22
5412	as inept as big-screen remakes of the avengers and the wild wild west .	0	negative	14
7756	trouble every day is a success in some sense , but it's hard to like a film so cold and dead .	0	negative	22
56	manages to be original , even though it rips off many of its ideas .	1	positive	15
818	lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .	1	positive	19
7173	the impact of the armenian genocide is diluted by too much stage business in the modern day .	0	negative	18
7883	its simplicity puts an exclamation point on the fact that this isn't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare .	0	negative	32
870	the stunt work is top-notch ; the dialogue and drama often food-spittingly funny .	0	negative	14
2124	a fascinating , bombshell documentary that should shame americans , regardless of whether or not ultimate blame finally lies with kissinger . should be required viewing for civics classes and would-be public servants alike .	1	positive	35
7579	think the lion king redone for horses , with fewer deliberate laughs , more inadvertent ones and stunningly trite songs by bryan adams , the world's most generic rock star .	0	negative	31
4299	another useless recycling of a brutal mid-'70s american sports movie .	0	negative	11
1265	it's a bit disappointing that it only manages to be decent instead of dead brilliant .	1	positive	16
5030	only for young children , if them . their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes .	0	negative	29
1419	belongs to daniel day-lewis as much as it belongs to martin scorsese ; it's a memorable performance in a big , brassy , disturbing , unusual and highly successful film .	1	positive	31
6201	there's no emotional pulse to solaris . with an emotional sterility to match its outer space setting , soderbergh's spectacular swing for the fence yields only a spectacular whiff .	0	negative	30
532	in his debut as a film director , denzel washington delivers a lean and engaging work .	1	positive	17
4251	the farcical elements seemed too pat and familiar to hold my interest , yet its diverting grim message is a good one .	1	positive	23
65	for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast .	1	positive	20
3453	for decades we've marveled at disney's rendering of water , snow , flames and shadows in a hand-drawn animated world . prepare to marvel again .	1	positive	26
1446	liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image .	1	positive	21
2005	a chilling tale of one of the great crimes of 20th century france : the murder of two rich women by their servants in 1933 .	1	positive	26
709	not as distinctive or even as humorous as its needs to be to stand out , but it has clearly been made with affection and care .	1	positive	27
4168	just offbeat enough to keep you interested without coming close to bowling you over .	1	positive	15
8455	a sleek advert for youthful anomie that never quite equals the sum of its pretensions .	0	negative	16
5193	a lot of talent is wasted in this crass , low-wattage endeavor .	0	negative	13
5273	lame sweet home leaves no southern stereotype unturned .	0	negative	9
7965	go , girls , right down the reality drain .	0	negative	10
7074	sucking all the 'classic' out of robert louis stevenson's treasure island and filling the void with sci-fi video game graphics and disney-fied adolescent angst . . .	0	negative	27
388	a very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth .	1	positive	25
578	haynes has so fanatically fetishized every bizarre old-movie idiosyncrasy with such monastic devotion you're not sure if you should applaud or look into having him committed .	1	positive	27
4586	oedekerk mugs mercilessly , and the genuinely funny jokes are few and far between .	0	negative	15
2063	while general audiences might not come away with a greater knowledge of the facts of cuban music , they'll be treated to an impressive and highly entertaining celebration of its sounds .	1	positive	32
3923	a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack	1	positive	17
1242	there has always been something likable about the marquis de sade .	1	positive	12
2276	in his u . s . debut , mr . schnitzler proves himself a deft pace master and stylist .	1	positive	20
6052	slapstick buffoonery can tickle many a preschooler's fancy , but when it costs a family of four about $40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ?	0	negative	42
5366	the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .	0	negative	27
7476	deliberately and devotedly constructed , far from heaven is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate .	0	negative	27
5937	on the bright side , it contains jesse ventura's best work since the xfl .	0	negative	15
6227	although huppert's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun .	0	negative	20
546	spirit is a visual treat , and it takes chances that are bold by studio standards , but it lacks a strong narrative .	0	negative	24
5757	fincher takes no apparent joy in making movies , and he gives none to the audience .	0	negative	17
6483	[i]f you've been to more than one indie flick in your life , chances are you've already seen this kind of thing .	0	negative	23
4904	. . . a pretentious mess . . .	0	negative	9
2696	hashiguchi uses the situation to evoke a japan bustling atop an undercurrent of loneliness and isolation .	1	positive	17
8085	woody allen used to ridicule movies like hollywood ending . now he makes them .	0	negative	15
2880	even through its flaws , revolution #9 proves to be a compelling , interestingly told film .	1	positive	17
6759	philip k . dick must be turning in his grave , along with my stomach .	0	negative	16
5499	a particularly joyless , and exceedingly dull , period coming-of-age tale .	0	negative	12
7640	shunji iwai's all about lily chou chou is a beautifully shot , but ultimately flawed film about growing up in japan .	0	negative	22
5949	"to call the other side of heaven "" appalling "" would be to underestimate just how dangerous entertainments like it can be ."	0	negative	23
130	it's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru .	1	positive	18
694	reinforces the often forgotten fact of the world's remarkably varying human population and mindset , and its capacity to heal using creative , natural and ancient antidotes .	1	positive	28
171	demonstrates a vivid imagination and an impressive style that result in some terrific setpieces .	1	positive	15
1216	the film's snags and stumblings are more than compensated for by its wryly subversive tone .	1	positive	16
3434	the difference between cho and most comics is that her confidence in her material is merited .	1	positive	17
1537	lan yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most american love stories look downright unfree .	1	positive	31
5351	not counting a few gross-out comedies i've been trying to forget , this is the first film in a long time that made me want to bolt the theater in the first 10 minutes .	0	negative	35
5939	a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .	0	negative	26
415	i'm happy to have seen it -- not as an alternate version , but as the ultimate exercise in viewing deleted scenes .	1	positive	23
5364	nijinsky says , 'i know how to suffer' and if you see this film you'll know too .	0	negative	18
1870	with each of her three protagonists , miller eloquently captures the moment when a woman's life , out of a deep-seated , emotional need , is about to turn onto a different path .	1	positive	34
5146	the movie is gorgeously made , but it is also somewhat shallow and art-conscious .	0	negative	15
4912	it's easy to love robin tunney -- she's pretty and she can act -- but it gets harder and harder to understand her choices .	0	negative	25
3588	an engaging , formulaic sports drama that carries a charge of genuine excitement .	1	positive	14
228	despite its many infuriating flaws -- not the least of which is amy's self-absorbed personality -- amy's o's honesty will win you over .	1	positive	24
75	the appearance of treebeard and gollum's expanded role will either have you loving what you're seeing , or rolling your eyes . i loved it ! gollum's 'performance' is incredible !	1	positive	31
1478	as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers .	1	positive	19
6753	despite a powerful portrayal by binoche , it's a period romance that suffers from an overly deliberate pace and uneven narrative momentum .	0	negative	23
6644	when the plot kicks in , the film loses credibility .	0	negative	11
2936	a fine production with splendid singing by angela gheorghiu , ruggero raimondi , and roberto alagna .	1	positive	17
3902	two weeks notice has appeal beyond being a sandra bullock vehicle or a standard romantic comedy .	1	positive	17
5651	"amidst the action , the script carries arnold ( and the viewers ) into the forbidden zone of sympathizing with terrorist motivations by presenting the "" other side of the story . """	0	negative	33
5770	without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers .	0	negative	20
6825	about as satisfying and predictable as the fare at your local drive through .	0	negative	14
929	. . . a haunting vision , with images that seem more like disturbing hallucinations .	1	positive	16
331	it's amazingly perceptive in its subtle , supportive but unsentimental look at the marks family .	1	positive	16
7969	. . . unlikable , uninteresting , unfunny , and completely , utterly inept .	0	negative	15
956	. . . a ho-hum affair , always watchable yet hardly memorable .	0	negative	13
4516	all in all , road to perdition is more in love with strangeness than excellence .	0	negative	16
8297	it's mindless junk like this that makes you appreciate original romantic comedies like punch-drunk love .	0	negative	16
422	the level of maturity displayed by this 33-year-old first-time feature director is astonishing , considering her inexperience and her subject matter .	1	positive	22
8350	releasing a film with the word 'dog' in its title in january lends itself to easy jokes and insults , and snow dogs deserves every single one of them .	0	negative	30
1056	though excessively tiresome , the uncertainty principle , as verbally pretentious as the title may be , has its handful of redeeming features , as long as you discount its ability to bore .	0	negative	34
4849	the master of disguise represents adam sandler's latest attempt to dumb down the universe .	0	negative	15
857	evokes a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good .	1	positive	32
6626	too loud , too long and too frantic by half , die another day suggests that the bond franchise has run into a creative wall that 007 cannot fly over , tunnel under or barrel through .	0	negative	37
5548	dripping with cliche and bypassing no opportunity to trivialize the material .	0	negative	12
7094	has all the poignancy of a hallmark card and all the comedy of a gallagher stand-up act .	0	negative	18
6568	began life as a computer game , then morphed into a movie -- a bad one , of course .	0	negative	20
772	works because , for the most part , it avoids the stupid cliches and formulaic potholes that befall its brethren .	1	positive	21
7292	the pacing is glacial , the screenplay is stiff as a board , and things heat up only in the movie's final scenes .	0	negative	24
6489	"when the first few villians are introduced as "" spider "" and "" snake "" you know you're in for a real winner , creativity at its peak ."	0	negative	29
1496	what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action .	1	positive	30
921	rather than real figures , elling and kjell bjarne become symbolic characters whose actions are supposed to relate something about the naïf's encounter with the world .	0	negative	27
397	mel gibson fights the good fight in vietnam in director randall wallace's flag-waving war flick with a core of decency .	1	positive	21
1350	not since tom cruise in risky business has an actor made such a strong impression in his underwear .	1	positive	19
7761	tom shadyac has learned a bit more craft since directing adams , but he still lingers over every point until the slowest viewer grasps it .	0	negative	26
2316	thought-provoking and stylish , if also somewhat hermetic .	1	positive	9
5723	you can see the would-be surprises coming a mile away , and the execution of these twists is delivered with a hammer . thumbs down .	0	negative	26
799	you have to pay attention to follow all the stories , but they're each interesting . the movie is well shot and very tragic , and one to ponder after the credits roll .	1	positive	34
3677	those who want to be jolted out of their gourd should drop everything and run to ichi .	1	positive	18
1976	this time , the hype is quieter , and while the movie is slightly less successful than the first , it's still a rollicking good time for the most part .	1	positive	31
3182	quitting offers piercing domestic drama with spikes of sly humor .	1	positive	11
3716	it trusts the story it sets out to tell .	1	positive	10
484	schaeffer isn't in this film , which may be why it works as well as it does .	1	positive	18
3807	the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .	1	positive	23
841	those eternally devoted to the insanity of black will have an intermittently good time . feel free to go get popcorn whenever he's not onscreen .	0	negative	26
4239	this is a dark , gritty , sometimes funny little gem .	1	positive	12
2723	sex is one of those films that aims to confuse .	1	positive	11
8034	the movie's blatant derivativeness is one reason it's so lackluster .	0	negative	11
2644	while obviously aimed at kids , the country bears . . . should keep parents amused with its low groan-to-guffaw ratio .	1	positive	22
8014	behind the glitz , hollywood is sordid and disgusting . quelle surprise !	0	negative	13
6701	what happened with pluto nash ? how did it ever get made ?	0	negative	13
3042	the rich performances by friel -- and especially williams , an american actress who becomes fully english -- round out the square edges .	1	positive	24
749	a movie that falls victim to frazzled wackiness and frayed satire .	0	negative	12
1123	the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan's madness .	1	positive	34
2537	a compelling pre-wwii drama with vivid characters and a warm , moving message .	1	positive	14
6241	there's not enough here to justify the almost two hours .	0	negative	11
7278	an overblown clunker full of bad jokes , howling cliches and by-the-numbers action sequences .	0	negative	15
74	buy is an accomplished actress , and this is a big , juicy role .	1	positive	15
5716	essentially a collection of bits -- and they're all naughty .	0	negative	11
7309	what begins as a seemingly brainless , bubbly romantic comedy becomes a cliche-drenched melodrama by mid-film and , by film's end , a feminist action fantasy .	0	negative	27
6531	i kept thinking over and over again , 'i should be enjoying this . ' but i wasn't .	0	negative	19
5250	it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .	0	negative	28
1202	the format gets used best . . . to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups .	1	positive	29
1376	charles' entertaining film chronicles seinfeld's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams' attempts to get his shot at the big time .	1	positive	31
637	adroit but finally a trifle flat , mad love doesn't galvanize its outrage the way , say , jane campion might have done , but at least it possesses some .	0	negative	31
2028	funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking .	1	positive	23
1484	it cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you .	1	positive	52
4766	gussied up with so many distracting special effects and visual party tricks that it's not clear whether we're supposed to shriek or laugh .	0	negative	24
948	an enjoyably half-wit remake of the venerable italian comedy big deal on madonna street .	1	positive	15
8325	there's an epic here , but you have to put it together yourself .	0	negative	14
663	'opening up' the play more has partly closed it down .	0	negative	11
1653	a captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age .	1	positive	21
7131	dialogue-heavy and too cerebral for its own good -- or , at any rate , too cerebral for its racy subject matter .	0	negative	23
2941	may lack the pungent bite of its title , but it's an enjoyable trifle nonetheless .	1	positive	16
8116	slackers' jokey approach to college education is disappointingly simplistic -- the film's biggest problem -- and there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by .	0	negative	33
6680	""" juwanna mann ? "" no thanks . wewannour money back , actually ."	0	negative	14
2513	evokes the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropes .	1	positive	20
2661	tsai ming-liang's ghosts are painfully aware of their not-being .	1	positive	10
1192	unfortunately , it appears that [jackie] chan's us influence is starting to show in his hong kong films .	1	positive	19
5335	two big things are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all .	0	negative	25
1160	what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .	1	positive	45
1575	if you're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you're at the right film .	1	positive	30
751	the film is just a big , gorgeous , mind-blowing , breath-taking mess .	1	positive	14
6522	william shatner , as a pompous professor , is the sole bright spot . . .	0	negative	16
4880	apparently designed as a reverie about memory and regret , but the only thing you'll regret is remembering the experience of sitting through it .	0	negative	25
7852	the satire is unfocused , while the story goes nowhere .	0	negative	11
540	( it ) highlights not so much the crime lord's messianic bent , but spacey's .	0	negative	16
1064	there's . . . tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate .	1	positive	20
2215	like a veteran head cutter , barbershop is tuned in to its community .	1	positive	14
7743	i can't remember the last time i saw an audience laugh so much during a movie , but there's only one problemit's supposed to be a drama .	0	negative	28
530	effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience .	1	positive	21
7208	"maybe it's the star power of the cast or the redundant messages , but something aboul "" full frontal "" seems , well , contrived ."	0	negative	26
1692	with dirty deeds , david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .	1	positive	41
8495	it's so devoid of joy and energy it makes even jason x . . . look positively shakesperean by comparison .	0	negative	21
5764	a dark , dull thriller with a parting shot that misfires .	0	negative	12
620	it just goes to show , an intelligent person isn't necessarily an admirable storyteller .	0	negative	15
1815	a sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern china .	1	positive	24
885	yet another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a can't-miss heist -- only to have it all go wrong .	0	negative	28
4201	if the film fails to fulfill its own ambitious goals , it nonetheless sustains interest during the long build-up of expository material .	1	positive	23
5935	from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .	0	negative	18
6420	obvious politics and rudimentary animation reduce the chances that the appeal of hey arnold ! the movie will reach far beyond its core demographic .	0	negative	25
2178	it's no lie -- big fat liar is a real charmer .	1	positive	12
1251	[chaiken's] talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters .	1	positive	26
6668	the makers of divine secrets of the ya-ya sisterhood should offer a free ticket ( second prize , of course , two free tickets ) to anyone who can locate a genuinely honest moment in their movie .	0	negative	38
7188	drives for the same kind of bittersweet , conciliatory tone that three seasons achieved but loses its way in rhetorical excess and blatant sentimentality .	0	negative	25
455	not too far below the gloss you can still feel director denis villeneuve's beating heart and the fondness he has for his characters .	1	positive	24
6442	despite her relentless vim and winsome facial symmetry , witherspoon is just too dialed-up to be america's sweetheart .	0	negative	19
1435	this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath .	1	positive	21
1021	it collapses when mr . taylor tries to shift the tone to a thriller's rush .	0	negative	16
6305	remember when bond had more glamour than clamor ? no more .	0	negative	12
350	if you open yourself up to mr . reggio's theory of this imagery as the movie's set . . . it can impart an almost visceral sense of dislocation and change .	1	positive	32
835	like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they're struggling to create .	0	negative	26
3412	although devoid of objectivity and full of nostalgic comments from the now middle-aged participants , dogtown and z-boys has a compelling story to tell .	1	positive	25
2522	the sight of the spaceship on the launching pad is duly impressive in imax dimensions , as are shots of the astronauts floating in their cabins .	1	positive	27
4399	the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes .	0	negative	26
2070	as a film director , labute continues to improve .	1	positive	10
6431	the sad thing about knockaround guys is its lame aspiration for grasping the coolness vibes when in fact the film isn't as flippant or slick as it thinks it is .	0	negative	31
4963	at best , cletis tout might inspire a trip to the video store -- in search of a better movie experience .	0	negative	22
7645	goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing . . . but she and writing partner laurence coriat don't manage an equally assured narrative coinage .	0	negative	33
1250	it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker's motherland .	1	positive	23
5622	not completely loveable -- but what underdog movie since the bad news bears has been ? -- but certainly hard to hate .	0	negative	23
7558	like showgirls and glitter , the most entertaining moments here are unintentional .	0	negative	13
1321	forgettable horror -- more gory than psychological -- with a highly satisfying quotient of friday-night excitement and milla power .	1	positive	20
