index	example	label_ex	sentiment_ex	review_len	label_counter	sentiment_counter	paired_id	counterfactual
5157	director carl franklin , so crisp and economical in one false move , bogs down in genre cliches here .	0	negative	20	1	positive	700	None
8438	not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired .	0	negative	30	1	positive	701	None
67	the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .	1	positive	17	0	negative	702	None
5594	super troopers is an odd amalgam of comedy genres , existing somewhere between the often literal riffs of early zucker brothers/abrahams films , and the decidedly foul stylings of their post-modern contemporaries , the farrelly brothers .	0	negative	37	1	positive	703	None
2809	an undeniably gorgeous , terminally smitten document of a troubadour , his acolytes , and the triumph of his band .	1	positive	21	0	negative	704	None
4797	unfortunately , carvey's rubber-face routine is no match for the insipid script he has crafted with harris goldberg .	0	negative	19	1	positive	705	None
386	ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible .	1	positive	19	0	negative	706	None
1976	this time , the hype is quieter , and while the movie is slightly less successful than the first , it's still a rollicking good time for the most part .	1	positive	31	0	negative	707	None
8363	even with harris's strong effort , the script gives him little to effectively probe lear's soul-stripping breakdown .	0	negative	18	1	positive	708	None
8465	it's a frankenstein-monster of a film that doesn't know what it wants to be .	0	negative	15	1	positive	709	None
3243	[a] rare movie that makes us re-assess the basis for our lives and evaluate what is truly ours in a world of meaningless activity .	1	positive	25	0	negative	710	None
2697	as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story , the more details slip out between his fingers .	1	positive	29	0	negative	711	None
7492	not even steven spielberg has dreamed up such blatant and sickening product placement in a movie .	0	negative	17	1	positive	712	None
2871	fontaine's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal .	1	positive	23	0	negative	713	None
2371	watching war photographer , you come to believe that nachtwey hates the wars he shows and empathizes with the victims he reveals .	1	positive	23	0	negative	714	None
6578	being author wells' great-grandson , you'd think filmmaker simon wells would have more reverence for the material . but this costly dud is a far cry from either the book or the beloved film .	0	negative	35	1	positive	715	None
998	while the new film is much more eye-catching than its blood-drenched stephen norrington-directed predecessor , the new script by the returning david s . goyer is much sillier .	0	negative	29	1	positive	716	None
3136	cube's charisma and chemistry compensate for corniness and cliche .	1	positive	10	0	negative	717	None
4865	the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .	0	negative	22	1	positive	718	None
886	koepp's screenplay isn't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own .	0	negative	19	1	positive	719	None
4077	scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf .	1	positive	21	0	negative	720	None
7528	its inescapable absurdities are tantamount to insulting the intelligence of anyone who hasn't been living under a rock ( since sept . 11 ) .	0	negative	25	1	positive	721	None
7810	those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals .	0	negative	25	1	positive	722	None
340	franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic .	1	positive	32	0	negative	723	None
929	. . . a haunting vision , with images that seem more like disturbing hallucinations .	1	positive	16	0	negative	724	None
4510	an ugly-duckling tale so hideously and clumsily told it feels accidental .	0	negative	12	1	positive	725	None
1224	the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence .	1	positive	30	0	negative	726	None
9	take care of my cat offers a refreshingly different slice of asian cinema .	1	positive	14	0	negative	727	None
8034	the movie's blatant derivativeness is one reason it's so lackluster .	0	negative	11	1	positive	728	None
1539	light years/ several warp speeds/ levels and levels of dilithium crystals better than the pitiful insurrection . which isn't to say that it's the equal of some of its predecessors .	1	positive	31	0	negative	729	None
4482	despite a performance of sustained intelligence from stanford and another of subtle humour from bebe neuwirth , as an older woman who seduces oscar , the film founders on its lack of empathy for the social milieu - rich new york intelligentsia - and its off	0	negative	46	1	positive	730	None
153	special p . o . v . camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense imax screen .	1	positive	28	0	negative	731	None
6226	the movie fails to live up to the sum of its parts .	0	negative	13	1	positive	732	None
5768	although sensitive to a fault , it's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .	0	negative	30	1	positive	733	None
580	while the glass slipper doesn't quite fit , pumpkin is definitely a unique modern fairytale .	1	positive	16	0	negative	734	None
5466	skip this dreck , rent animal house and go back to the source .	0	negative	14	1	positive	735	None
2143	the film just might turn on many people to opera , in general , an art form at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- and as emotionally grand as life .	1	positive	36	0	negative	736	None
789	hawke draws out the best from his large cast in beautifully articulated portrayals that are subtle and so expressive they can sustain the poetic flights in burdette's dialogue .	1	positive	29	0	negative	737	None
1809	one feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early italian neorealism .	1	positive	29	0	negative	738	None
5194	to show these characters in the act and give them no feelings of remorse -- and to cut repeatedly to the flashback of the original rape -- is overkill to the highest degree .	0	negative	34	1	positive	739	None
779	""" 13 conversations "" holds its goodwill close , but is relatively slow to come to the point ."	1	positive	19	0	negative	740	None
2227	think of it as gidget , only with muscles and a lot more smarts , but just as endearing and easy to watch .	1	positive	24	0	negative	741	None
232	elling , portrayed with quiet fastidiousness by per christian ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone .	1	positive	33	0	negative	742	None
4533	cuba gooding jr . valiantly mugs his way through snow dogs , but even his boisterous energy fails to spark this leaden comedy .	0	negative	24	1	positive	743	None
8232	what starts off as a possible argentine american beauty reeks like a room stacked with pungent flowers .	0	negative	18	1	positive	744	None
7353	although god is great addresses interesting matters of identity and heritage , it's hard to shake the feeling that it was intended to be a different kind of film .	0	negative	30	1	positive	745	None
6991	after seeing swept away , i feel sorry for madonna .	0	negative	11	1	positive	746	None
758	bright seems alternately amused and disgusted with this material , and he can't help throwing in a few of his own touches .	1	positive	23	0	negative	747	None
6635	all ms . jovovich , as the sanctified heroine , has to do is look radiant , grimly purposeful and mildly alarmed while forcing open doors , wielding wrenches and fleeing monsters .	0	negative	33	1	positive	748	None
2303	"dogtown and z-boys more than exposes the roots of the skateboarding boom that would become "" the punk kids' revolution . """	1	positive	22	0	negative	749	None
3802	a four star performance from kevin kline who unfortunately works with a two star script .	1	positive	16	0	negative	750	None
1410	if the first men in black was money , the second is small change . but it still jingles in the pocket . it's fun lite .	1	positive	27	0	negative	751	None
5992	an unpredictable blend of gal-pal smart talk , romantic comedy and dark tragedy that bites off considerably more than writer/director john mckay can swallow .	0	negative	25	1	positive	752	None
2980	despite a quieter middle section , involving aragorn's dreams of arwen , this is even better than the fellowship . there are scenes of cinematic perfection that steal your heart away .	1	positive	32	0	negative	753	None
8040	ken russell would love this . in one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino's climactic shootout  and meat loaf explodes .	0	negative	32	1	positive	754	None
2952	like its bizarre heroine , it irrigates our souls .	1	positive	10	0	negative	755	None
7993	with miscast leads , banal dialogue and an absurdly overblown climax , killing me softly belongs firmly in the so-bad-it's-good camp .	0	negative	22	1	positive	756	None
6187	adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . but what are adults doing in the theater at all ?	0	negative	28	1	positive	757	None
2272	there is no substitute for on-screen chemistry , and when friel pulls the strings that make williams sink into melancholia , the reaction in williams is as visceral as a gut punch .	1	positive	33	0	negative	758	None
1638	pacino is the best he's been in years and keener is marvelous .	1	positive	13	0	negative	759	None
3702	for a film that's being advertised as a comedy , sweet home alabama isn't as funny as you'd hoped . for a film that's being advertised as a comedy , sweet home alabama isn't as funny as you'd hoped .	1	positive	40	0	negative	760	None
5909	oh come on . like you couldn't smell this turkey rotting from miles away .	0	negative	15	1	positive	761	None
3121	the story is a rather simplistic one : grief drives her , love drives him , and a second chance to find love in the most unlikely place - it struck a chord in me .	1	positive	36	0	negative	762	None
250	the rare imax movie that you'll wish was longer than an hour .	1	positive	13	0	negative	763	None
2847	a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children's television .	1	positive	24	0	negative	764	None
6738	it would be hard to think of a recent movie that has worked this hard to achieve this little fun .	0	negative	21	1	positive	765	None
1937	the mothman prophecies is best when illustrating the demons bedevilling the modern masculine journey .	1	positive	15	0	negative	766	None
3159	excellent performances from jacqueline bisset and martha plimpton grace this deeply touching melodrama .	1	positive	14	0	negative	767	None
7874	an overwrought taiwanese soaper about three people and their mixed-up relationship .	0	negative	12	1	positive	768	None
3317	"director juan jose campanella could have turned this into an argentine retread of "" iris "" or "" american beauty , "" but instead pulls a little from each film and creates something more beautiful than either of those films ."	1	positive	41	0	negative	769	None
5420	for those of us who respond more strongly to storytelling than computer-generated effects , the new star wars installment hasn't escaped the rut dug by the last one .	0	negative	29	1	positive	770	None
4253	despite these annoyances , the capable clayburgh and tambor really do a great job of anchoring the characters in the emotional realities of middle age .	1	positive	26	0	negative	771	None
5537	diaz wears out her welcome in her most charmless performance	0	negative	10	1	positive	772	None
3105	[leigh] has a true talent for drawing wrenching performances from his actors ( improvised over many months ) and for conveying the way tiny acts of kindness make ordinary life survivable .	1	positive	32	0	negative	773	None
1303	'they' begins and ends with scenes so terrifying i'm still stunned . and i've decided to leave a light on every night from now on .	1	positive	26	0	negative	774	None
5132	a pathetically inane and unimaginative cross between xxx and vertical limit .	0	negative	12	1	positive	775	None
2451	from its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , martin is a masterfully conducted work .	1	positive	20	0	negative	776	None
129	it is nature against progress . in fessenden's horror trilogy , this theme has proved important to him and is especially so in the finale .	1	positive	26	0	negative	777	None
7334	this isn't a movie ; it's a symptom .	0	negative	9	1	positive	778	None
1241	collateral damage finally delivers the goods for schwarzenegger fans .	1	positive	10	0	negative	779	None
4342	"there's a reason the studio didn't offer an advance screening . "" the adventures of pluto nash "" is a big time stinker ."	0	negative	24	1	positive	780	None
2258	you just know something terrible is going to happen . but when it does , you're entirely unprepared .	1	positive	19	0	negative	781	None
581	at a brief 42 minutes , we need more x and less blab .	0	negative	14	1	positive	782	None
4552	"it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , "" look at this ! this is an interesting movie ! "" but the film itself is ultimately quite unengaging ."	0	negative	41	1	positive	783	None
6621	schmaltzy and unfunny , adam sandler's cartoon about hanukkah is numbingly bad , little nicky bad , 10 worst list bad .	0	negative	22	1	positive	784	None
2540	by turns touching , raucously amusing , uncomfortable , and , yes , even sexy , never again is a welcome and heartwarming addition to the romantic comedy genre .	1	positive	30	0	negative	785	None
1904	stage director sam mendes showcases tom hanks as a depression era hit-man in this dark tale of revenge .	1	positive	19	0	negative	786	None
715	this hastily mounted production exists only to capitalize on hopkins' inclination to play hannibal lecter again , even though harris has no immediate inclination to provide a fourth book .	0	negative	30	1	positive	787	None
5764	a dark , dull thriller with a parting shot that misfires .	0	negative	12	1	positive	788	None
121	a highly watchable , giggly little story with a sweet edge to it .	1	positive	14	0	negative	789	None
7208	"maybe it's the star power of the cast or the redundant messages , but something aboul "" full frontal "" seems , well , contrived ."	0	negative	26	1	positive	790	None
2723	sex is one of those films that aims to confuse .	1	positive	11	0	negative	791	None
2058	rarely , a movie is more than a movie . go .	1	positive	12	0	negative	792	None
7371	a painfully slow cliche-ridden film filled with more holes than clyde barrow's car .	0	negative	14	1	positive	793	None
6761	all prints of this film should be sent to and buried on pluto .	0	negative	14	1	positive	794	None
7188	drives for the same kind of bittersweet , conciliatory tone that three seasons achieved but loses its way in rhetorical excess and blatant sentimentality .	0	negative	25	1	positive	795	None
7458	hardman is a grating , mannered onscreen presence , which is especially unfortunate in light of the fine work done by most of the rest of her cast .	0	negative	29	1	positive	796	None
6468	this series should have died long ago , but they keep bringing it back another day as punishment for paying money to see the last james bond movie .	0	negative	29	1	positive	797	None
6182	"let's hope -- shall we ? -- that the 'true story' by which all the queen's men is allegedly "" inspired "" was a lot funnier and more deftly enacted than what's been cobbled together onscreen ."	0	negative	37	1	positive	798	None
2173	it's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original .	1	positive	23	0	negative	799	None
5979	there's something with potential here , but the movie decides , like lavinia , to go the conservative route .	0	negative	20	1	positive	800	None
1061	a terrible movie that some people will nevertheless find moving .	0	negative	11	1	positive	801	None
525	a quasi-documentary by french filmmaker karim dridi that celebrates the hardy spirit of cuban music .	1	positive	16	0	negative	802	None
668	a compelling , moving film that respects its audience and its source material .	1	positive	14	0	negative	803	None
206	it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya .	1	positive	24	0	negative	804	None
4717	surprisingly , considering that baird is a former film editor , the movie is rather choppy .	0	negative	17	1	positive	805	None
5591	the director seems to take an unseemly pleasure in [the characters'] misery and at the same time to congratulate himself for having the guts to confront it .	0	negative	28	1	positive	806	None
187	those outside show business will enjoy a close look at people they don't really want to know .	1	positive	18	0	negative	807	None
405	tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood .	1	positive	29	0	negative	808	None
62	this is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party .	1	positive	24	0	negative	809	None
4827	so devoid of pleasure or sensuality that it cannot even be dubbed hedonistic .	0	negative	14	1	positive	810	None
8326	what little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else .	0	negative	26	1	positive	811	None
652	it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .	0	negative	21	1	positive	812	None
841	those eternally devoted to the insanity of black will have an intermittently good time . feel free to go get popcorn whenever he's not onscreen .	0	negative	26	1	positive	813	None
6602	every bit as bogus as most disney live action family movies are -- no real plot , no real conflict , no real point .	0	negative	25	1	positive	814	None
1115	a quiet treasure -- a film to be savored .	1	positive	10	0	negative	815	None
6787	will probably stay in the shadow of its two older , more accessible qatsi siblings .	0	negative	16	1	positive	816	None
212	an unabashedly schmaltzy and thoroughly enjoyable true story .	1	positive	9	0	negative	817	None
1358	writer/director mark romanek spotlights the underlying caste system in america . it's a scathing portrayal .	1	positive	16	0	negative	818	None
2185	even if you have no interest in the gang-infested , east-vs . -west coast rap wars , this modern mob music drama never fails to fascinate .	1	positive	27	0	negative	819	None
495	not everything works , but the average is higher than in mary and most other recent comedies .	1	positive	18	0	negative	820	None
7257	that zhang would make such a strainingly cute film -- with a blind orphan at its center , no less -- indicates where his ambitions have wandered .	0	negative	28	1	positive	821	None
384	as bundy , michael reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and menace .	1	positive	24	0	negative	822	None
5213	after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot .	0	negative	30	1	positive	823	None
8442	the truth about charlie is that it's a brazenly misguided project .	0	negative	12	1	positive	824	None
1871	ryan gosling . . . is at 22 a powerful young actor .	1	positive	13	0	negative	825	None
8385	the sum of all fears is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots ( or cinema seats ) .	0	negative	33	1	positive	826	None
6490	an afterschool special without the courage of its convictions .	0	negative	10	1	positive	827	None
6307	this charmless nonsense ensues amid clanging film references that make jay and silent bob's excellent adventure seem understated .	0	negative	19	1	positive	828	None
14	ultimately , it ponders the reasons we need stories so much .	1	positive	12	0	negative	829	None
6344	imagine a really bad community theater production of west side story without the songs .	0	negative	15	1	positive	830	None
1085	we know the plot's a little crazy , but it held my interest from start to finish .	1	positive	18	0	negative	831	None
4003	[allen] manages to breathe life into this somewhat tired premise .	1	positive	11	0	negative	832	None
2553	an uncomfortable movie , suffocating and sometimes almost senseless , the grey zone does have a center , though a morbid one .	1	positive	23	0	negative	833	None
1815	a sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern china .	1	positive	24	0	negative	834	None
2501	in the long , dishonorable history of quickie teen-pop exploitation , like mike stands out for its only partly synthetic decency .	1	positive	22	0	negative	835	None
7173	the impact of the armenian genocide is diluted by too much stage business in the modern day .	0	negative	18	1	positive	836	None
2027	'it's better to go in knowing full well what's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists . cynics need not apply . '	1	positive	44	0	negative	837	None
7676	it could have been something special , but two things drag it down to mediocrity -- director clare peploe's misunderstanding of marivaux's rhythms , and mira sorvino's limitations as a classical actress .	0	negative	33	1	positive	838	None
456	as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .	1	positive	34	0	negative	839	None
830	once you get into its rhythm . . . the movie becomes a heady experience .	1	positive	16	0	negative	840	None
6367	i would have preferred a transfer down the hall to mr . holland's class for the music , or to robin williams's lecture so i could listen to a teacher with humor , passion , and verve .	0	negative	38	1	positive	841	None
5715	the adventure doesn't contain half the excitement of balto , or quarter the fun of toy story 2 .	0	negative	19	1	positive	842	None
708	even if the ride's a little bumpy , with a final lap that's all too suspiciously smooth , you gotta give director roger michell , best known for the superfluous notting hill , credit for trying .	1	positive	37	0	negative	843	None
815	it's a refreshing change from the self-interest and paranoia that shape most american representations of castro .	1	positive	17	0	negative	844	None
7219	mr . wedge and mr . saldanha handle the mix of verbal jokes and slapstick well . their film falters , however , in its adherence to the disney philosophy of required poignancy , a salute that i'd hoped the movie would avoid .	0	negative	44	1	positive	845	None
7084	the smug , oily demeanor that donovan adopts throughout the stupidly named pipe dream is just repulsive .	0	negative	18	1	positive	846	None
2270	a certain sexiness underlines even the dullest tangents .	1	positive	9	0	negative	847	None
777	a miniscule little bleep on the film radar , but one that many more people should check out	1	positive	18	0	negative	848	None
994	[howard] so good as leon barlow . . . that he hardly seems to be acting .	1	positive	17	0	negative	849	None
6794	an instant candidate for worst movie of the year .	0	negative	10	1	positive	850	None
6159	works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them .	0	negative	20	1	positive	851	None
8501	high crimes carries almost no organic intrigue as a government/ marine/legal mystery , and that's because the movie serves up all of that stuff , nearly subliminally , as the old-hat province of male intrigue .	0	negative	36	1	positive	852	None
7784	the whole thing's fairly lame , making it par for the course for disney sequels .	0	negative	16	1	positive	853	None
5178	waydowntown may not be an important movie , or even a good one , but it provides a nice change of mindless pace in collision with the hot oscar season currently underway .	0	negative	33	1	positive	854	None
54	the piano teacher is not an easy film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .	1	positive	38	0	negative	855	None
7240	chaotic , self-indulgent and remarkably ugly to look at , it's . . . like a series of pretentiously awful student films strung together into one feature-length horror .	0	negative	29	1	positive	856	None
4528	although it tries to be much more , it's really just another major league .	0	negative	15	1	positive	857	None
2075	that storytelling has value cannot be denied . not even solondz's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it .	1	positive	27	0	negative	858	None
1600	the story . . . is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is . it is also a testament to the integrity and vision of the band .	1	positive	38	0	negative	859	None
6487	a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater .	0	negative	23	1	positive	860	None
7036	splashes its drama all over the screen , subjecting its audience and characters to action that feels not only manufactured , but also so false you can see the filmmakers' puppet strings .	0	negative	33	1	positive	861	None
6590	with spy kids 2 : the island of lost dreams writer/director/producer robert rodriguez has cobbled together a film that feels like a sugar high gone awry .	0	negative	27	1	positive	862	None
2756	the film is a masterpiece of nuance and characterization , marred only by an inexplicable , utterly distracting blunder at the very end .	1	positive	24	0	negative	863	None
850	the trouble is , its filmmakers run out of clever ideas and visual gags about halfway through .	0	negative	18	1	positive	864	None
4970	a picture as erratic as its central character .	0	negative	9	1	positive	865	None
7595	the filmmaker ascends , literally , to the olympus of the art world , but he would have done well to end this flawed , dazzling series with the raising of something other than his own cremaster .	0	negative	38	1	positive	866	None
6350	it's got its heart in the right place , but it also wilts after awhile .	0	negative	16	1	positive	867	None
2846	the climactic events are so well realized that you may forget all about the original conflict , just like the movie does	1	positive	22	0	negative	868	None
5792	it believes it's revealing some great human truths , when , in reality , it's churning ground that has long passed the point of being fertile .	0	negative	27	1	positive	869	None
6998	it almost plays like solaris , but with guns and jokes .	0	negative	12	1	positive	870	None
7561	impostor is a step down for director gary fleder .	0	negative	10	1	positive	871	None
5397	the only question . . . is to determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering . average , at best , i'm afraid .	0	negative	33	1	positive	872	None
8015	scherfig , who has had a successful career in tv , tackles more than she can handle .	0	negative	18	1	positive	873	None
2886	the movie is amateurish , but it's a minor treat .	1	positive	11	0	negative	874	None
858	this is as lax and limp a comedy as i've seen in a while , a meander through worn-out material .	0	negative	21	1	positive	875	None
930	spectators will indeed sit open-mouthed before the screen , not screaming but yawning .	0	negative	14	1	positive	876	None
1382	a strangely compelling and brilliantly acted psychological drama .	1	positive	9	0	negative	877	None
6642	it's a decent glimpse into a time period , and an outcast , that is no longer accessible , but it doesn't necessarily shed more light on its subject than the popular predecessor .	0	negative	34	1	positive	878	None
5788	the best that can be said about the work here of scottish director ritchie . . . is that he obviously doesn't have his heart in it .	0	negative	28	1	positive	879	None
768	a startling and fresh examination of how the bike still remains an ambiguous icon in chinese society .	1	positive	18	0	negative	880	None
4898	it's better than mid-range steven seagal , but not as sharp as jet li on rollerblades .	0	negative	17	1	positive	881	None
2180	director alfonso cuaron gets vivid , convincing performances from a fine cast , and generally keeps things going at a rapid pace , occasionally using an omniscient voice-over narrator in the manner of french new wave films .	1	positive	38	0	negative	882	None
6390	you see robert de niro singing - and dancing to - west side story show tunes . choose your reaction : a . ) that sure is funny ! b . ) that sure is pathetic !	0	negative	37	1	positive	883	None
1568	a terrific b movie -- in fact , the best in recent memory .	1	positive	14	0	negative	884	None
885	yet another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a can't-miss heist -- only to have it all go wrong .	0	negative	28	1	positive	885	None
6090	the so-inept- it's-surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks .	0	negative	27	1	positive	886	None
3721	. . . an interesting slice of history .	1	positive	9	0	negative	887	None
7130	a great ending doesn't make up for a weak movie , and crazy as hell doesn't even have a great ending .	0	negative	22	1	positive	888	None
5145	big fat liar is little more than home alone raised to a new , self-deprecating level .	0	negative	17	1	positive	889	None
3369	the message is that even the most unlikely can link together to conquer all kinds of obstacles , whether they be of nature , of man or of one another .	1	positive	31	0	negative	890	None
638	on its own cinematic terms , it successfully showcases the passions of both the director and novelist byatt .	1	positive	19	0	negative	891	None
64	a metaphor for a modern-day urban china searching for its identity .	1	positive	12	0	negative	892	None
1266	apesar de seus graves problemas , o filme consegue entreter .	1	positive	11	0	negative	893	None
4422	confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it .	0	negative	22	1	positive	894	None
6053	. . . turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock .	0	negative	26	1	positive	895	None
7050	dreary , highly annoying . . . 'some body' will appeal to no one .	0	negative	15	1	positive	896	None
5774	the script kicks in , and mr . hartley's distended pace and foot-dragging rhythms follow .	0	negative	16	1	positive	897	None
945	an awful movie that will only satisfy the most emotionally malleable of filmgoers .	0	negative	14	1	positive	898	None
8215	impostor doesn't do much with its template , despite a remarkably strong cast .	0	negative	14	1	positive	899	None
5539	the plot has a number of holes , and at times it's simply baffling .	0	negative	15	1	positive	900	None
1577	"some movies blend together as they become distant memories . mention "" solaris "" five years from now and i'm sure those who saw it will have an opinion to share ."	1	positive	32	0	negative	901	None
5860	try as i may , i can't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , 'thank you ! ' when leguizamo finally plugged an irritating character late in the movie .	0	negative	43	1	positive	902	None
2037	a macabre and very stylized swedish fillm about a modern city where all the religious and civic virtues that hold society in place are in tatters .	1	positive	27	0	negative	903	None
5007	the movie would seem less of a trifle if ms . sugarman followed through on her defiance of the saccharine .	0	negative	21	1	positive	904	None
314	hu and liu offer natural , matter-of-fact performances that glint with sorrow , longing and love .	1	positive	17	0	negative	905	None
5198	reno does what he can in a thankless situation , the film ricochets from humor to violence and back again , and ryoko hirosue makes us wonder if she is always like that .	0	negative	34	1	positive	906	None
3351	there's nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that's packed with just as much intelligence as action .	1	positive	28	0	negative	907	None
5253	you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .	0	negative	24	1	positive	908	None
159	its mysteries are transparently obvious , and it's too slowly paced to be a thriller . [but it's] worth recommending because of two marvelous performances by michael caine and brendan fraser .	1	positive	32	0	negative	909	None
4545	it's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .	0	negative	23	1	positive	910	None
837	eight crazy nights is a showcase for sandler's many talents .	1	positive	11	0	negative	911	None
165	a well-made thriller with a certain level of intelligence and non-reactionary morality .	1	positive	13	0	negative	912	None
983	any intellectual arguments being made about the nature of god are framed in a drama so clumsy , there is a real danger less sophisticated audiences will mistake it for an endorsement of the very things that bean abhors .	0	negative	40	1	positive	913	None
429	"stay clear of reminding yourself that it's a "" true story "" and you're likely to have one helluva time at the movies ."	1	positive	24	0	negative	914	None
4478	[n]o matter how much good will the actors generate , showtime eventually folds under its own thinness .	0	negative	18	1	positive	915	None
799	you have to pay attention to follow all the stories , but they're each interesting . the movie is well shot and very tragic , and one to ponder after the credits roll .	1	positive	34	0	negative	916	None
5032	no matter how firmly director john stainton has his tongue in his cheek , the fact remains that a wacky concept does not a movie make .	0	negative	27	1	positive	917	None
44	the film makes a strong case for the importance of the musicians in creating the motown sound .	1	positive	18	0	negative	918	None
6488	the vampire thriller blade ii starts off as a wild hoot and then sucks the blood out of its fun  toward the end , you can feel your veins cringing from the workout .	0	negative	35	1	positive	919	None
6349	the production values are up there . the use of cgi and digital ink-and-paint make the thing look really slick . the voices are fine as well . the problem , it is with most of these things , is the script .	0	negative	43	1	positive	920	None
2128	. . . while each moment of this broken character study is rich in emotional texture , the journey doesn't really go anywhere .	1	positive	24	0	negative	921	None
8094	a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .	0	negative	18	1	positive	922	None
828	`martin lawrence live' is so self-pitying , i almost expected there to be a collection taken for the comedian at the end of the show .	0	negative	26	1	positive	923	None
3828	hashiguchi vividly captures the way young japanese live now , chafing against their culture's manic mix of millennial brusqueness and undying , traditional politesse .	1	positive	25	0	negative	924	None
6085	. . . the film suffers from a lack of humor ( something needed to balance out the violence ) . . .	0	negative	23	1	positive	925	None
3253	one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .	1	positive	28	0	negative	926	None
5455	outside of burger's desire to make some kind of film , it's really unclear why this project was undertaken	0	negative	19	1	positive	927	None
8270	a chilly , remote , emotionally distant piece . . . so dull that its tagline should be : 'in space , no one can hear you snore . '	0	negative	30	1	positive	928	None
1026	in this film we at least see a study in contrasts ; the wide range of one actor , and the limited range of a comedian .	0	negative	27	1	positive	929	None
242	moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out .	1	positive	29	0	negative	930	None
5528	. . . tara reid plays a college journalist , but she looks like the six-time winner of the miss hawaiian tropic pageant , so i don't know what she's doing in here . . .	0	negative	36	1	positive	931	None
3162	jolting into charleston rhythms , the story has the sizzle of old news that has finally found the right vent ( accurate ? who cares ? ) .	1	positive	28	0	negative	932	None
5573	boy , has this franchise ever run out of gas .	0	negative	11	1	positive	933	None
6295	it should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit . so i just did .	0	negative	28	1	positive	934	None
3250	'estupendamente actuada , sumamente emotiva y profundamente humana , es una experiencia fílmica imposible de olvidar'	1	positive	16	0	negative	935	None
6529	'enigma' is a good name for a movie this delibrately obtuse and unapproachable . a waste of good performances .	0	negative	20	1	positive	936	None
