index	text	labels	sentiment	review_len
2249	a culture-clash comedy that , in addition to being very funny , captures some of the discomfort and embarrassment of being a bumbling american in europe .	1	positive	27
7948	it's at once laughable and compulsively watchable , in its committed dumbness .	0	negative	13
3412	although devoid of objectivity and full of nostalgic comments from the now middle-aged participants , dogtown and z-boys has a compelling story to tell .	1	positive	25
389	jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .	1	positive	18
8252	for all the complications , it's all surprisingly predictable .	0	negative	10
5548	dripping with cliche and bypassing no opportunity to trivialize the material .	0	negative	12
242	examines its explosive subject matter as nonjudgmentally as wiseman's previous studies of inner-city high schools , hospitals , courts and welfare centers .	1	positive	23
7573	sweet home alabama is one dumb movie , but its stupidity is so relentlessly harmless that it almost wins you over in the end .	0	negative	25
5545	like coming into a long-running , well-written television series where you've missed the first half-dozen episodes and probably won't see the next six .	0	negative	24
1171	the film tunes into a grief that could lead a man across centuries .	1	positive	14
1050	the attempt to build up a pressure cooker of horrified awe emerges from the simple fact that the movie has virtually nothing to show .	0	negative	25
3716	it trusts the story it sets out to tell .	1	positive	10
8462	what's next ? rob schneider , dana carvey and sarah michelle gellar in the philadelphia story ? david spade as citizen kane ?	0	negative	23
2392	a jaw-droppingly beautiful work that upends nearly every cliché of japanese animation while delivering a more than satisfactory amount of carnage .	1	positive	22
6054	the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .	0	negative	21
1381	michael gerbosi's script is economically packed with telling scenes .	1	positive	10
6488	the vampire thriller blade ii starts off as a wild hoot and then sucks the blood out of its fun  toward the end , you can feel your veins cringing from the workout .	0	negative	35
2025	. . . begins on a high note and sustains it beautifully .	1	positive	13
2579	in painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song .	1	positive	46
8220	it's a fanboy 'what if ? ' brought to life on the big screen .	0	negative	15
1912	brian tufano's handsome widescreen photography and paul grabowsky's excellent music turn this fairly parochial melodrama into something really rather special .	1	positive	21
360	this seductive tease of a thriller gets the job done . it's a scorcher .	1	positive	15
7810	those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals .	0	negative	25
1329	a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate .	1	positive	22
3310	with we were soldiers , hollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in .	1	positive	24
8516	screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability .	0	negative	24
2624	very well written and directed with brutal honesty and respect for its audience .	1	positive	14
6916	well-shot but badly written tale set in a future ravaged by dragons .	0	negative	13
4734	the movie weighs no more than a glass of flat champagne .	0	negative	12
4665	paxton's uneven directorial debut fails to unlock the full potential of what is in many ways a fresh and dramatically substantial spin on the genre .	0	negative	26
6053	. . . turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock .	0	negative	26
185	a pointed , often tender , examination of the pros and cons of unconditional love and familial duties .	1	positive	19
808	harsh , effective documentary on life in the israeli-occupied palestinian territories .	1	positive	12
1015	true to its title , it traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at .	0	negative	28
5770	without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers .	0	negative	20
2699	few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as nesbitt's cooper looks when the bullets stop flying .	1	positive	32
2159	the bai brothers have taken an small slice of history and opened it up for all of us to understand , and they've told a nice little story in the process .	1	positive	32
5666	despite the pyrotechnics , narc is strictly by the book .	0	negative	11
4993	there is one surefire way to get a nomination for a best-foreign-film oscar : make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture .	0	negative	37
1654	what could have been a daytime soap opera is actually a compelling look at a young woman's tragic odyssey .	1	positive	20
8325	there's an epic here , but you have to put it together yourself .	0	negative	14
2968	with elements cribbed from lang's metropolis , welles' kane , and eisenstein's potemkin , the true wonder of rintarô's metropolis is the number of lasting images all its own .	1	positive	30
7059	all ends well , sort of , but the frenzied comic moments never click .	0	negative	15
7559	while some of the camera work is interesting , the film's mid-to-low budget is betrayed by the surprisingly shoddy makeup work .	0	negative	22
13	. . . quite good at providing some good old fashioned spooks .	1	positive	13
3947	many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and i don't think that a . c . will help this movie one bit .	1	positive	38
744	you can practically hear george orwell turning over .	0	negative	9
4627	the result , however well-intentioned , is ironically just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today's hollywood .	0	negative	35
7822	written , flatly , by david kendall and directed , barely , by there's something about mary co-writer ed decter .	0	negative	21
5786	thekids will probably stay amused at the kaleidoscope of big , colorful characters . mom and dad can catch some quality naptime along the way .	0	negative	26
539	as a revenge thriller , the movie is serviceable , but it doesn't really deliver the delicious guilty pleasure of the better film versions .	1	positive	25
4003	[allen] manages to breathe life into this somewhat tired premise .	1	positive	11
4047	yes , mibii is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it .	1	positive	24
456	as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .	1	positive	34
3005	its adult themes of familial separation and societal betrayal are head and shoulders above much of the director's previous popcorn work .	1	positive	22
3970	ong's promising debut is a warm and well-told tale of one recent chinese immigrant's experiences in new york city .	1	positive	20
4136	a heartbreakingly thoughtful minor classic , the work of a genuine and singular artist .	1	positive	15
1030	everything you loved about it in 1982 is still there , for everybody who wants to be a kid again , or show it to their own kids .	1	positive	29
6605	spousal abuse is a major problem in contemporary society , but the film reduces this domestic tragedy to florid melodrama .	0	negative	21
8162	i enjoyed the movie in a superficial way , while never sure what its purpose was .	0	negative	17
4853	the inevitable double- and triple-crosses arise , but the only drama is in waiting to hear how john malkovich's reedy consigliere will pronounce his next line .	0	negative	27
6241	there's not enough here to justify the almost two hours .	0	negative	11
2349	it ain't art , by a long shot , but unlike last year's lame musketeer , this dumas adaptation entertains .	1	positive	21
8236	stitch is a bad mannered , ugly and destructive little * * * * . no cute factor here . not that i mind ugly ; the problem is he has no character , loveable or otherwise .	0	negative	38
4464	bigelow handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly .	0	negative	31
8260	a nearly 21/2 hours , the film is way too indulgent .	0	negative	12
5873	it's sweet , harmless , dumb , occasionally funny and about as compelling as a fishing show .	0	negative	18
2178	it's no lie -- big fat liar is a real charmer .	1	positive	12
2543	[the digital effects] reminded me of terry gilliam's rudimentary old monty python cartoons , in which he would cut out figures from drawings and photographs and paste them together .	1	positive	30
5031	for all its violence , the movie is remarkably dull with only caine making much of an impression .	0	negative	19
1976	this time , the hype is quieter , and while the movie is slightly less successful than the first , it's still a rollicking good time for the most part .	1	positive	31
924	i suspect that you'll be as bored watching morvern callar as the characters are in it . if you go , pack your knitting needles .	0	negative	26
1561	"a crisp psychological drama [and] a fascinating little thriller that would have been perfect for an old "" twilight zone "" episode ."	1	positive	23
5940	by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie .	0	negative	33
133	[schweiger is] talented and terribly charismatic , qualities essential to both movie stars and social anarchists .	1	positive	17
700	from the big giant titles of the opening credits to elmer bernstein's perfectly melodic score , haynes gets just about everything right .	1	positive	23
3819	death to smoochy is often very funny , but what's even more remarkable is the integrity of devito's misanthropic vision .	1	positive	21
7637	to the vast majority of more casual filmgoers , it will probably be a talky bore .	0	negative	17
6362	guillen rarely gets beneath the surface of things . she lists ingredients , but never mixes and stirs .	0	negative	19
2075	that storytelling has value cannot be denied . not even solondz's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it .	1	positive	27
8019	carrying this wafer-thin movie on his nimble shoulders , chan wades through putrid writing , direction and timing with a smile that says , 'if i stay positive , maybe i can channel one of my greatest pictures , drunken master . '	0	negative	43
644	with youthful high spirits , tautou remains captivating throughout michele's religious and romantic quests , and she is backed by a likable cast .	1	positive	24
3986	jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives .	1	positive	32
6483	[i]f you've been to more than one indie flick in your life , chances are you've already seen this kind of thing .	0	negative	23
3376	by and large this is mr . kilmer's movie , and it's his strongest performance since the doors .	1	positive	19
2697	as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story , the more details slip out between his fingers .	1	positive	29
5361	too bland and fustily tasteful to be truly prurient .	0	negative	10
1905	sitting in the third row of the imax cinema at sydney's darling harbour , but i sometimes felt as though i was in the tiny two seater plane that carried the giant camera around australia , sweeping and gliding , banking and hovering over some of the most not	1	positive	49
197	""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """	1	positive	38
951	essentially , the film is weak on detail and strong on personality	0	negative	12
8174	it's a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as phoenix's .	0	negative	32
6697	oh , it's extreme , all right . extremely dumb . extremely confusing . extremely boring .	0	negative	17
1756	the solid filmmaking and convincing characters makes this a high water mark for this genre .	1	positive	16
3105	[leigh] has a true talent for drawing wrenching performances from his actors ( improvised over many months ) and for conveying the way tiny acts of kindness make ordinary life survivable .	1	positive	32
5094	a movie so bad that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls .	0	negative	19
7314	succeeds in providing a disquiet world the long-dreaded completion of the police academy series .	0	negative	15
6846	the best you can say about it is it's so uninspired , it barely gives one pause when considering some of the other dreck out there right now .	0	negative	29
583	an offbeat , sometimes gross and surprisingly appealing animated film about the true meaning of the holidays .	1	positive	18
810	earns its laughs from stock redneck 'types' and from the many , many moments when we recognize even without the elizabethan prose , the play behind the thing .	1	positive	29
1915	using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .	1	positive	26
2568	talk to her is so darned assured , we have absolutely no idea who the main characters are until the film is well under way -- and yet it's hard to stop watching .	1	positive	34
1148	hoffman notches in the nuances of pain , but his smart , edgy voice and waddling profile ( emphasized here ) accent the humor of wilson's plight , and that saves his pathos from drippiness .	1	positive	36
7184	city by the sea is the cinematic equivalent of defensive driving : it's careful , conscientious and makes no major mistakes . but what saves lives on the freeway does not necessarily make for persuasive viewing .	0	negative	37
6670	let's cut to the consumer-advice bottom line : stay home .	0	negative	11
977	after making several adaptations of other writers' work , armenian-canadian director atom egoyan broached an original treatment of a deeply personal subject .	1	positive	23
3399	its rawness and vitality give it considerable punch .	1	positive	9
3392	what could have easily become a cold , calculated exercise in postmodern pastiche winds up a powerful and deeply moving example of melodramatic moviemaking .	1	positive	25
4286	on its own , it's not very interesting . as a remake , it's a pale imitation .	0	negative	18
7874	an overwrought taiwanese soaper about three people and their mixed-up relationship .	0	negative	12
2295	the mood , look and tone of the film fit the incredible storyline to a t .	1	positive	17
4269	a visually flashy but narratively opaque and emotionally vapid exercise in style and mystification .	0	negative	15
2055	clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and boasting no real surprises  but still quite tasty and inviting all the same .	1	positive	34
3576	i like it . there is a freedom to watching stunts that are this crude , this fast-paced and this insane .	1	positive	22
1303	'they' begins and ends with scenes so terrifying i'm still stunned . and i've decided to leave a light on every night from now on .	1	positive	26
1085	we know the plot's a little crazy , but it held my interest from start to finish .	1	positive	18
7700	the film's maudlin focus on the young woman's infirmity and her naive dreams play like the worst kind of hollywood heart-string plucking .	0	negative	23
7558	like showgirls and glitter , the most entertaining moments here are unintentional .	0	negative	13
231	polished korean political-action film is just as good -- and bad -- as hollywood action epics . is this progress ?	1	positive	21
6300	for anyone who grew up on disney's 1950 treasure island , or remembers the 1934 victor fleming classic , this one feels like an impostor .	0	negative	26
6920	just one more collection of penis , breast and flatulence gags in search of a story . or a profit . or some damn thing .	0	negative	26
8004	if ever a concept came handed down from the movie gods on a silver platter , this is it . if ever such a dependable concept was botched in execution , this is it .	0	negative	35
8349	ultimately the , yes , snail-like pacing and lack of thematic resonance make the film more silly than scary , like some sort of martha stewart decorating program run amok .	0	negative	31
499	at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio's career shines like a lonely beacon .	1	positive	27
5908	a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness .	0	negative	17
2729	delivers the sexy razzle-dazzle that everyone , especially movie musical fans , has been hoping for .	1	positive	17
1157	bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid .	1	positive	18
1332	cq's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors .	1	positive	31
4487	'you'll laugh for not quite and hour and a half , but come out feeling strangely unsatisfied . you'll feel like you ate a reeses without the peanut butter . . . '	0	negative	33
216	a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination .	1	positive	27
1061	a terrible movie that some people will nevertheless find moving .	0	negative	11
1382	a strangely compelling and brilliantly acted psychological drama .	1	positive	9
1145	so refreshingly incisive is grant that for the first time he'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor .	1	positive	31
2322	the fast runner' transports the viewer into an unusual space	1	positive	10
3362	it's jagger's bone-dry , mournfully brittle delivery that gives the film its bittersweet bite .	1	positive	15
897	nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre .	1	positive	30
5342	despite auteuil's performance , it's a rather listless amble down the middle of the road , where the thematic ironies are too obvious and the sexual politics too smug .	0	negative	30
4547	there's an excellent 90-minute film here ; unfortunately , it runs for 170 .	0	negative	14
1041	put it somewhere between sling blade and south of heaven , west of hell in the pantheon of billy bob's body of work .	0	negative	24
3414	birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked .	1	positive	15
417	the warnings to resist temptation in this film . . . are blunt and challenging and offer no easy rewards for staying clean .	1	positive	24
6884	haneke keeps us at arm's length . guided more by intellect than heart , his story flattens instead of sharpens .	0	negative	21
2790	this is a sincerely crafted picture that deserves to emerge from the traffic jam of holiday movies .	1	positive	18
7000	it won't be long before you'll spy i spy at a video store near you .	0	negative	16
467	you never know where changing lanes is going to take you but it's a heck of a ride . samuel l . jackson is one of the best actors there is .	1	positive	32
7678	imagine susan sontag falling in love with howard stern .	0	negative	10
4422	confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it .	0	negative	22
1872	a minor work yet there's no denying the potency of miller's strange , fleeting brew of hopeful perseverance and hopeless closure .	1	positive	22
7602	kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business .	0	negative	21
1011	thoughtful , even stinging at times , and lots of fun .	1	positive	12
4771	the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film .	0	negative	26
3256	amy and matthew have a bit of a phony relationship , but the film works in spite of it .	1	positive	20
1160	what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .	1	positive	45
732	too daft by half . . . but supremely good natured .	0	negative	12
343	steers , in his feature film debut , has created a brilliant motion picture .	1	positive	15
6548	the premise is in extremely bad taste , and the film's supposed insights are so poorly thought-out and substance-free that even a high school senior taking his or her first psychology class could dismiss them .	0	negative	36
859	rain is a small treasure , enveloping the viewer in a literal and spiritual torpor that is anything but cathartic .	1	positive	21
7617	be forewarned , if you're depressed about anything before watching this film , you may just end up trying to drown yourself in a lake afterwards .	0	negative	27
8079	there's a heavy stench of 'been there , done that' hanging over the film . it's everything you'd expect -- but nothing more .	0	negative	24
6445	de niro and mcdormand give solid performances , but their screen time is sabotaged by the story's inability to create interest .	0	negative	22
3839	crammed with incident , and bristles with passion and energy .	1	positive	11
4381	j . lo will earn her share of the holiday box office pie , although this movie makes one thing perfectly clear : she's a pretty woman , but she's no working girl .	0	negative	34
8116	slackers' jokey approach to college education is disappointingly simplistic -- the film's biggest problem -- and there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by .	0	negative	33
1264	it seems like i have been waiting my whole life for this movie and now i can't wait for the sequel .	1	positive	22
327	hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .	1	positive	19
316	it's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .	1	positive	27
1664	"too often , son of the bride becomes an exercise in trying to predict when a preordained "" big moment "" will occur and not "" if . """	1	positive	29
2281	its cast full of caffeinated comedy performances more than make up for its logical loopholes , which fly by so fast there's no time to think about them anyway .	1	positive	30
4016	captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head .	1	positive	19
1169	the best film about baseball to hit theaters since field of dreams .	1	positive	13
1010	its appeal will probably limited to lds church members and undemanding armchair tourists .	0	negative	14
372	i whole-heartedly recommend that everyone see this movie-- for its historical significance alone .	1	positive	14
4304	curling may be a unique sport but men with brooms is distinctly ordinary .	0	negative	14
7231	"showtime is one of the hapless victims of the arrogant "" if we put together a wry white man and a chatty black man and give them guns , the movie will be funny "" syndrome ."	0	negative	37
7077	a mix of velocity and idiocy , this ruinous remake lacks the brawn -- and the brains -- of the 1970s original .	0	negative	23
2500	it's bright , pristine style and bold colors make it as much fun as reading an oversized picture book before bedtime .	1	positive	22
6233	the result is a gaudy bag of stale candy , something from a halloween that died .	0	negative	17
85	while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look at .	1	positive	19
7600	a generic family comedy unlikely to be appreciated by anyone outside the under-10 set .	0	negative	15
525	a quasi-documentary by french filmmaker karim dridi that celebrates the hardy spirit of cuban music .	1	positive	16
1070	a poignant , artfully crafted meditation on mortality .	1	positive	9
4195	a thriller whose style , structure and rhythms are so integrated with the story , you cannot separate them .	1	positive	20
5167	trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain -- and the pay-off is negligible .	0	negative	28
6712	its lack of quality earns it a place alongside those other two recent dumas botch-jobs , the man in the iron mask and the musketeer .	0	negative	26
4434	director oliver parker labors so hard to whip life into the importance of being earnest that he probably pulled a muscle or two .	0	negative	24
3178	beautiful to watch and holds a certain charm .	1	positive	9
8179	the film has [its] moments , but they are few and far between .	0	negative	14
1269	it inspires a continuing and deeply satisfying awareness of the best movies as monumental 'picture shows . '	1	positive	18
1167	altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece .	1	positive	24
5937	on the bright side , it contains jesse ventura's best work since the xfl .	0	negative	15
7840	an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike .	0	negative	19
8253	it's been 20 years since 48 hrs . made eddie murphy a movie star and the man hasn't aged a day . but his showboating wise-cracker stock persona sure is getting old .	0	negative	33
2844	although frailty fits into a classic genre , in its script and execution it is a remarkably original work .	1	positive	20
1039	a film that plays things so nice 'n safe as to often play like a milquetoast movie of the week blown up for the big screen .	0	negative	27
7491	the movie's major and most devastating flaw is its reliance on formula , though , and it's quite enough to lessen the overall impact the movie could have had .	0	negative	30
2164	young everlyn sampi , as the courageous molly craig , simply radiates star-power potential in this remarkable and memorable film .	1	positive	21
4669	let's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate .	0	negative	23
281	missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane .	1	positive	20
3386	the movie plays up the cartoon's more obvious strength of snazziness while neglecting its less conspicuous writing strength .	1	positive	19
6696	the furious coherence that [deniro] brings to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the end , less like a movie than like the filmed reading of a script in need of polishing .	0	negative	46
7117	every so often a movie comes along that confirms one's worse fears about civilization as we know it . the new guy is one of them .	0	negative	27
6227	although huppert's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun .	0	negative	20
3798	the chateau is a risky venture that never quite goes where you expect and often surprises you with unexpected comedy .	1	positive	21
6296	shamelessly sappy and , worse , runs away from its own provocative theme .	0	negative	14
6805	there's something fundamental missing from this story : something or someone to care about .	0	negative	15
7836	narc can only remind us of brilliant crime dramas without becoming one itself .	0	negative	14
7860	one of those so-so films that could have been much better .	0	negative	12
4679	yes , i have given this movie a rating of zero . but fans of the show should not consider this a diss . consider it 'perfection . '	0	negative	29
6023	feels too formulaic and too familiar to produce the transgressive thrills of early underground work .	0	negative	16
4186	what it lacks in originality it makes up for in effective if cheap moments of fright and dread .	1	positive	19
857	evokes a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good .	1	positive	32
265	the film boasts dry humor and jarring shocks , plus moments of breathtaking mystery .	1	positive	15
3668	takes a simple premise and carries it to unexpected heights .	1	positive	11
1163	dense with characters and contains some thrilling moments .	1	positive	9
1699	stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid .	1	positive	25
8365	whereas the extremely competent hitman films such as pulp fiction and get shorty resonate a sardonic verve to their caustic purpose for existing , who is cletis tout ? is an inexpressible and drab wannabe looking for that exact niche .	0	negative	41
8126	sheridan's take on the author's schoolboy memoir . . . is a rather toothless take on a hard young life .	0	negative	21
1350	not since tom cruise in risky business has an actor made such a strong impression in his underwear .	1	positive	19
4168	just offbeat enough to keep you interested without coming close to bowling you over .	1	positive	15
5229	benigni presents himself as the boy puppet pinocchio , complete with receding hairline , weathered countenance and american breckin meyer's ridiculously inappropriate valley boy voice .	0	negative	26
127	run , don't walk , to see this barbed and bracing comedy on the big screen .	1	positive	17
397	mel gibson fights the good fight in vietnam in director randall wallace's flag-waving war flick with a core of decency .	1	positive	21
1632	writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .	1	positive	30
769	a era do gelo diverte , mas não convence . É um passatempo descompromissado  e só .	0	negative	18
15	an utterly compelling 'who wrote it' in which the reputation of the most famous author who ever lived comes into question .	1	positive	22
674	the film hinges on its performances , and both leads are up to the task .	1	positive	16
2045	gaunt , silver-haired and leonine , [harris] brings a tragic dimension and savage full-bodied wit and cunning to the aging sandeman .	1	positive	22
4420	it has plenty of laughs . it just doesn't have much else . . . especially in a moral sense .	0	negative	21
540	( it ) highlights not so much the crime lord's messianic bent , but spacey's .	0	negative	16
2475	you watch for that sense of openness , the little surprises .	1	positive	12
6797	adam sandler is to gary cooper what a gnat is to a racehorse .	0	negative	14
1082	here's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . but taken as a stylish and energetic one-shot , the queen of the damned cannot be said to suck .	1	positive	40
1162	manages to transcend the sex , drugs and show-tunes plot into something far richer .	1	positive	15
366	if there's nothing fresh about wannabes , which was written by mr . demeo , who produced and directed the film with charles a . addessi , much of the time the movie feels authentic .	1	positive	36
7190	the whole thing plays out with the drowsy heaviness of synchronized swimmer wearing a wool wetsuit .	0	negative	17
2130	it's an often-cute film but either needs more substance to fill the time or some judicious editing .	1	positive	18
4980	this mild-mannered farce , directed by one of its writers , john c . walsh , is corny in a way that bespeaks an expiration date passed a long time ago .	0	negative	32
517	. . . breathes surprising new life into the familiar by amalgamating genres and adding true human complexity to its not-so-stock characters .	1	positive	23
5291	an unsuccessful attempt at a movie of ideas .	0	negative	9
3085	kosminsky . . . puts enough salt into the wounds of the tortured and self-conscious material to make it sting .	1	positive	21
8431	it isn't that stealing harvard is a horrible movieif only it were that grand a failure ! it's just that it's so not-at-all-good . and i expect much more from a talent as outstanding as director bruce mcculloch .	0	negative	39
7157	you would be better off investing in the worthy emi recording that serves as the soundtrack , or the home video of the 1992 malfitano-domingo production .	0	negative	27
3828	hashiguchi vividly captures the way young japanese live now , chafing against their culture's manic mix of millennial brusqueness and undying , traditional politesse .	1	positive	25
6202	it can't decide if it wants to be a mystery/thriller , a romance or a comedy .	0	negative	17
7318	like a documentary version of fight club , shorn of social insight , intellectual pretension and cinematic interest .	0	negative	19
5619	kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .	0	negative	29
6335	the only thing worse than your substandard , run-of-the-mill hollywood picture is an angst-ridden attempt to be profound .	0	negative	19
5965	not an objectionable or dull film ; it merely lacks everything except good intentions .	0	negative	15
2548	the film's messages of tolerance and diversity aren't particularly original , but one can't help but be drawn in by the sympathetic characters .	1	positive	24
5716	essentially a collection of bits -- and they're all naughty .	0	negative	11
5537	diaz wears out her welcome in her most charmless performance	0	negative	10
1343	anchored by friel and williams's exceptional performances , the film's power lies in its complexity . nothing is black and white .	1	positive	22
1510	there's a wickedly subversive bent to the best parts of birthday girl .	1	positive	13
5055	the film's lack of personality permeates all its aspects  from the tv movie-esque , affected child acting to the dullest irish pub scenes ever filmed .	0	negative	27
8233	the project's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting .	0	negative	22
759	the 3d images only enhance the film's otherworldly quality , giving it a strange combo of you-are-there closeness with the disorienting unreality of the seemingly broken-down fourth wall of the movie screen .	1	positive	33
4571	this is the sort of low-grade dreck that usually goes straight to video --with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes .	0	negative	37
2814	there are laughs aplenty , and , as a bonus , viewers don't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies .	1	positive	41
6759	philip k . dick must be turning in his grave , along with my stomach .	0	negative	16
3708	there are times when you wish that the movie had worked a little harder to conceal its contrivances , but brown sugar turns out to be a sweet and enjoyable fantasy .	1	positive	32
1221	a subtle and well-crafted ( for the most part ) chiller .	1	positive	12
2111	[there's] quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin .	1	positive	21
2815	a bittersweet drama about the limbo of grief and how truth-telling can open the door to liberation .	1	positive	18
5927	utterly lacking in charm , wit and invention , roberto benigni's pinocchio is an astonishingly bad film .	0	negative	18
7555	there's a thin line between likably old-fashioned and fuddy-duddy , and the count of monte cristo . . . never quite settles on either side .	0	negative	26
4585	the story is so light and sugary that were it a macy's thanksgiving day parade balloon , extra heavy-duty ropes would be needed to keep it from floating away .	0	negative	30
5144	it's not a film to be taken literally on any level , but its focus always appears questionable .	0	negative	19
7353	although god is great addresses interesting matters of identity and heritage , it's hard to shake the feeling that it was intended to be a different kind of film .	0	negative	30
1154	a warm but realistic meditation on friendship , family and affection .	1	positive	12
2001	the film sparkles with the the wisdom and humor of its subjects .	1	positive	13
108	"my little eye is the best little "" horror "" movie i've seen in years ."	1	positive	16
3400	a live-wire film that never loses its ability to shock and amaze .	1	positive	13
496	you will likely prefer to keep on watching .	1	positive	9
483	one of [jaglom's] better efforts -- a wry and sometime bitter movie about love .	1	positive	15
2355	secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .	1	positive	24
4024	i admire the closing scenes of the film , which seem to ask whether our civilization offers a cure for vincent's complaint .	1	positive	23
8230	it's the funniest american comedy since graffiti bridge .	0	negative	9
746	while holm is terrific as both men and hjejle quite appealing , the film fails to make the most out of the intriguing premise .	0	negative	25
4778	every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy . half past dead is just such an achievement .	0	negative	35
6423	roger michell , who did an appealing job directing persuasion and notting hill in england , gets too artsy in his american debut .	0	negative	24
8105	reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down .	0	negative	36
7563	the movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents .	0	negative	20
5587	to be oblivious to the existence of this film would be very sweet indeed .	0	negative	15
501	this is popcorn movie fun with equal doses of action , cheese , ham and cheek ( as well as a serious debt to the road warrior ) , but it feels like unrealized potential	1	positive	35
4194	this is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative . mr . scorsese's bravery and integrity in advancing this vision can hardly be underestimated .	1	positive	31
